family_name,primary_axis_level,primary_axis_value,secondary_axis_level,solver_name,noise_sigma,n_runs,n_success,rmse_flux_mean,rmse_flux_std,rmse_flux_min,rmse_flux_max,ssim_flux_mean,ssim_flux_std,ssim_flux_min,ssim_flux_max,peak_localization_error_mean,peak_localization_error_std,peak_localization_error_min,peak_localization_error_max,band_error_scalar_mean,band_error_scalar_std,band_error_scalar_min,band_error_scalar_max,support_overlap_mean,support_overlap_std,support_overlap_min,support_overlap_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_min,runtime_seconds_max
moving_hotspot,0,0.6,fast,tsvd_2d,0.5,2,2,321.95655118289744,0.1563915149521904,321.80015966794525,322.11294269784963,0.30615941795668,0.007053614648857565,0.29910580330782244,0.31321303260553757,0.3065588558067931,0.0,0.3065588558067931,0.3065588558067931,0.8247613741577396,0.0034516093034244744,0.8213097648543152,0.8282129834611641,0.5648320895522387,0.002332089552238792,0.5625,0.5671641791044776,0.0016402732580900192,4.37907874584198e-06,0.0016358941793441772,0.0016446523368358612
moving_hotspot,0,0.6,fast,tsvd_2d,1.0,2,2,322.19548783789844,0.11704854416248622,322.078439293736,322.31253638206096,0.3003373689285648,0.014590301536954398,0.2857470673916104,0.31492767046551917,0.3065588558067931,0.0,0.3065588558067931,0.3065588558067931,0.8284679316916905,0.006508022891935528,0.821959908799755,0.8349759545836261,0.5526785714285714,0.009821428571428592,0.5428571428571428,0.5625,0.0016361456364393234,1.4355406165122986e-05,0.0016217902302742004,0.0016505010426044464
moving_hotspot,1,0.85,very_fast,fast_bayesian,0.5,2,2,331.56487340986735,0.2493886530740781,331.3154847567933,331.81426206294145,0.228632199950971,0.0034066144919148306,0.22522558545905616,0.23203881444288582,0.4247497672127151,0.11819091140592203,0.3065588558067931,0.5429406786186372,0.8398332255007355,0.00874024443922039,0.8310929810615151,0.8485734699399559,0.537130497476568,0.010814708002883922,0.5263157894736842,0.547945205479452,0.0012393617071211338,4.55235131084919e-05,0.001193838194012642,0.0012848852202296257
moving_hotspot,1,0.85,very_fast,fast_bayesian,1.0,2,2,334.3239493544385,0.158749772047031,334.1651995823915,334.48269912648556,0.21374491700150022,0.0063081252948864325,0.20743679170661378,0.22005304229638664,0.4247497672127151,0.11819091140592203,0.3065588558067931,0.5429406786186372,0.8410059252746622,0.01797375328180445,0.8230321719928578,0.8589796785564667,0.525987525987526,0.012474012474012475,0.5135135135135135,0.5384615384615384,0.0012380564585328102,1.7086975276470184e-05,0.00122096948325634,0.0012551434338092804
moving_hotspot,1,0.85,very_fast,tikhonov_2d,0.5,2,2,336.12309857190024,0.7505211512377059,335.37257742066254,336.87361972313795,0.07574523047464221,0.00600804907134856,0.06973718140329366,0.08175327954599078,0.48275893097604916,0.0,0.48275893097604916,0.48275893097604916,0.8296428874578088,0.002413643097467555,0.8272292443603413,0.8320565305552764,0.5454545454545454,0.0,0.5454545454545454,0.5454545454545454,0.0012760027311742306,1.6423407942056656e-05,0.001259579323232174,0.0012924261391162872
moving_hotspot,1,0.85,very_fast,tikhonov_2d,1.0,2,2,336.5219076167581,1.6063461026443235,334.91556151411373,338.1282537194024,0.07328493256389583,0.012071532708885283,0.06121339985501054,0.08535646527278111,0.48275893097604916,0.0,0.48275893097604916,0.48275893097604916,0.8300694465624003,0.005207244933674748,0.8248622016287256,0.8352766914960751,0.5454545454545454,0.0,0.5454545454545454,0.5454545454545454,0.0012285434640944004,4.228437319397926e-05,0.0011862590909004211,0.0012708278372883797
moving_hotspot,1,0.85,very_fast,tsvd_2d,0.5,2,2,345.29230491632416,0.21668913959126712,345.0756157767329,345.5089940559154,0.12851170727719285,0.0016932236084465507,0.12681848366874632,0.13020493088563942,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.8677525386197802,0.0007588263199416745,0.8669937122998386,0.8685113649397219,0.49065568577763696,0.0028508077288565137,0.4878048780487805,0.4935064935064935,0.001621780451387167,2.8038863092660904e-05,0.001593741588294506,0.0016498193144798279
moving_hotspot,1,0.85,very_fast,tsvd_2d,1.0,2,2,345.48474655060124,0.2508132500649083,345.2339333005363,345.7355598006661,0.126529424422102,0.003518683085888659,0.12301074133621333,0.13004810750799065,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.8689884753964614,0.001926203986330699,0.8670622714101307,0.8709146793827921,0.48790123456790124,0.018765432098765467,0.4691358024691358,0.5066666666666667,0.0016392944380640984,1.011975109577179e-05,0.0016291746869683266,0.0016494141891598701
moving_hotspot,2,1.0,max_speed,fast_bayesian,0.5,2,2,322.01185110031645,0.1338318256744344,321.878019274642,322.14568292599085,0.27348493093390297,0.00811133086218413,0.26537360007171884,0.2815962617960871,0.4247497672127151,0.11819091140592203,0.3065588558067931,0.5429406786186372,0.8193198435202755,0.012599309724504404,0.8067205337957711,0.8319191532447799,0.4965765765765766,0.010090090090090098,0.4864864864864865,0.5066666666666667,0.002175153698772192,0.0009185322560369968,0.0012566214427351952,0.003093685954809189
moving_hotspot,2,1.0,max_speed,fast_bayesian,1.0,2,2,324.8681812014868,0.05558988802860654,324.81259131345814,324.92377108951536,0.2591569685017564,0.015856591993701014,0.24330037650805536,0.2750135604954574,0.4247497672127151,0.11819091140592203,0.3065588558067931,0.5429406786186372,0.8200349675882812,0.02561350189979278,0.7944214656884885,0.845648469488074,0.502983502983503,0.01649701649701646,0.4864864864864865,0.5194805194805194,0.0012428052723407745,1.171603798866272e-06,0.0012416336685419083,0.0012439768761396408
